V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
492.802553817756,194.656986724639,-2326.49368729255,-681.559836692394,-726.332013581582,-1180.47157645026,-673.138136883968,-1085.7348784816,-448.416065157914,-300.97186113028,-68.0600935115423,-1419.1645313914,-1712.20198624746,360.756142230892,-601.526480793776,-1025.49673766888,-186.879810806158,-386.005226073412,-708.256819962722
-202.352001547658,-272.207821852426,1449.45080930981,72.8036315308001,-442.052358455157,-57.9644420224783,-427.874125939883,-27.7227589729473,354.547762557076,-461.431762307123,-337.148109989491,-43.5658651958709,-39.1464965291546,-728.93417538446,-389.312338003534,-171.441314157777,-132.925321256915,-145.229304466336,137.35637119152
-312.04963563799,-561.770856715357,343.184827587647,-308.622451633077,387.22591630299,970.672076142097,493.047816330505,-148.856807098868,-68.4630561600775,-451.005741538225,473.088472294449,-236.432410857771,348.066707279492,106.52419102098,551.321231027179,-468.924624495895,53.0869125442285,355.742375688491,625.016242465013
-184.70344612159,-1040.92338740932,-1168.53644674371,849.049986054316,242.008436672125,-113.568336812261,314.829863257421,371.826032036326,-576.270432144988,557.228307860707,620.835909142142,-415.873712672831,-289.838941886184,1336.9028641453,-138.714786979741,503.020645975901,220.56350367355,-587.506705105443,-633.149405738174
-692.151669960115,1521.51436961728,3697.42285838492,1121.75596126217,1060.853526606,2008.92349832718,-503.298570188462,2819.61510743858,150.728266568181,670.751672711871,653.45464066407,1540.47684320272,3035.42820347133,907.54323610689,1091.36558445122,1719.59198747248,-506.942869291495,978.140388303049,1891.46915037884
-259.539960411099,-766.777713237663,564.081565594467,-273.713248669278,-352.815467036751,-564.561268782529,-137.243641652748,450.93283823682,-166.87913864166,-504.071035166035,-32.0038029093049,293.798763911257,1001.09259045223,665.734135493553,1113.71955032851,190.099341184816,979.15291747034,373.644345667363,-170.933024291142
-5.47162574764822,131.236147673723,80.6680488825021,-136.907695346096,117.500939506523,2.55485407093412,84.0173270081543,-249.788839699162,-21.8124470312739,-6.46791436929904,-252.869080992937,183.470693197991,-173.276190472501,-94.546504817227,-72.3822949203448,99.2265049875532,30.0457525232322,142.670597699564,169.257748858111
371.69725206502,-682.893085568694,-773.162059200756,304.831115395248,16.8740011355757,81.6600995535312,-1123.56035213085,126.461991558603,59.9746418275402,1592.00797238831,1152.80319516143,931.556205688348,542.348718193445,-830.049632736188,-67.2749643092822,2601.98769697026,1487.40716871888,825.013725321261,771.599907692655
-1314.50642953155,703.235817439713,63.7907628055229,-907.637941026851,-1130.00516418661,-1054.24571432966,-1356.90005528911,642.887238288159,-370.977211394213,44.0441430139022,-1896.16664790501,-746.411879540137,-868.500806745264,-863.840148158326,39.2818033876507,-542.554096769893,-1926.57522719507,-605.249705880709,-630.085085438384
